EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:50:56,620	00:50:58,830	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	something to be shared with the Chinese
EDL	00:50:58,830	00:51:01,930	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	but the South Koreans with increasingly
EDL	00:51:01,930	00:51:05,320	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	large international ambitions develop
EDL	00:51:05,320	00:51:07,210	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	vied their economic success are
EDL	00:51:07,210	00:51:09,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	beginning again to talk about an East
EDL	00:51:09,610	00:51:12,780	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Asian community the emphasis is on
EDL	00:51:12,780	00:51:14,980	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	constructive cooperation our
EDL	00:51:14,980	00:51:17,920	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Commendation harmonious world as the
EDL	00:51:17,920	00:51:20,830	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Chinese say but increasingly also
EDL	00:51:20,830	00:51:22,900	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	particularly in Chinese strategic
EDL	00:51:22,900	00:51:26,590	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	thinking there are overtones of we have
EDL	00:51:26,590	00:51:29,290	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	to respond to pressures from the United
EDL	00:51:29,290	00:51:32,080	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	States we have to respond to the efforts
EDL	00:51:32,080	00:51:34,000	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	to contain China's influence and
EDL	00:51:34,000	00:51:36,510	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	therefore we have to have this outrage
EDL	00:51:36,510	00:51:40,090	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	based on communality of interest in a
EDL	00:51:40,090	00:51:43,060	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	world in a part of the world in which
EDL	00:51:43,060	00:51:45,460	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Chinese preeminence is deeply
EDL	00:51:45,460	00:51:48,130	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	entrenched and a strong cultural and
EDL	00:51:48,130	00:51:51,040	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	historical appeal in addition to current
EDL	00:51:51,040	00:51:55,720	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	geopolitical realities all of that means
EDL	00:51:55,720	00:51:58,390	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that gradually the United States may be
EDL	00:51:58,390	00:52:00,100	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	in the process of they coming
EDL	00:52:00,100	00:52:02,920	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	marginalized in a part of the world in
EDL	00:52:02,920	00:52:04,750	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	which we found ourselves to be as
EDL	00:52:04,750	00:52:07,900	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	entrenched and as dominant as we have
EDL	00:52:07,900	00:52:11,320	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	felt to be the case in Europe since 1945
EDL	00:52:11,320	00:52:13,720	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and that too has far-reaching
EDL	00:52:13,720	00:52:16,560	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	implications for our role in the world
EDL	00:52:16,560	00:52:19,210	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and that brings me to the last and final
EDL	00:52:19,210	00:52:22,780	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	point in that setting there's a real
EDL	00:52:22,780	00:52:25,060	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	risk that we and the Europeans
EDL	00:52:25,060	00:52:27,900	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	instead of working more closely together
EDL	00:52:27,900	00:52:31,720	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	to refashion an energetic Atlantic world
EDL	00:52:31,720	00:52:34,690	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	no longer globally dominant but capable
EDL	00:52:34,690	00:52:37,030	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	in a constructive way to influence the
EDL	00:52:37,030	00:52:39,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	world in part because also of our values
EDL	00:52:39,610	00:52:42,910	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and a highly successful way of life will
EDL	00:52:42,910	00:52:46,800	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	become less and less likely as a reality
EDL	00:52:46,800	00:52:50,740	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Europeans are skeptical about our
EDL	00:52:50,740	00:52:53,020	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	role in the Middle East the Europeans
EDL	00:52:53,020	00:52:55,570	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	feel we have been delinquent not moving
EDL	00:52:55,570	00:52:59,770	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	more fairly and energetically in favor
EDL	00:52:59,770	00:53:02,530	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	of a peace process they questioned some
EDL	00:53:02,530	00:53:05,800	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	of our assumptions regarding Iraq Iran
EDL	00:53:05,800	00:53:07,630	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and Afghanistan
EDL	00:53:07,630	00:53:11,109	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Eastern and they feel uneasy about our
EDL	00:53:11,109	00:53:13,509	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	relationship with the Russians which
EDL	00:53:13,509	00:53:15,640	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	they feel in some respects we're not
EDL	00:53:15,640	00:53:17,979	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	sufficiently responsive to Russian
EDL	00:53:17,979	00:53:21,759	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	concerns in some cases the Europeans are
EDL	00:53:21,759	00:53:24,249	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	perhaps excessively indifferent to the
EDL	00:53:24,249	00:53:26,400	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	danger that they will become dependent
EDL	00:53:26,400	00:53:30,009	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	energy-wise and tired and Russia we
EDL	00:53:30,009	00:53:32,140	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	would like the Europeans to be more
EDL	00:53:32,140	00:53:35,410	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	receptive to Turkey and welcome Turkey
EDL	00:53:35,410	00:53:38,049	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	into the European Union because we see
EDL	00:53:38,049	00:53:40,630	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	in that the possibility of a more
EDL	00:53:40,630	00:53:43,450	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	constructive European influence on the
EDL	00:53:43,450	00:53:45,999	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Middle East in the Muslim world the
EDL	00:53:45,999	00:53:48,460	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Europeans wanted to keep the Turks out
EDL	00:53:48,460	00:53:51,729	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	almost explicitly now having promised
EDL	00:53:51,729	00:53:54,759	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Turks in the mid-1960s that they'll
EDL	00:53:54,759	00:53:56,950	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	be welcomed to the European Union and
EDL	00:53:56,950	00:53:59,160	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Turks themselves are now moving
EDL	00:53:59,160	00:54:01,299	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	towards a regional policy of
EDL	00:54:01,299	00:54:05,559	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	independence based on a reassertion but
EDL	00:54:05,559	00:54:07,869	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the relevance to contemporary Turkey of
EDL	00:54:07,869	00:54:10,989	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Ottoman experience and the Ottoman
EDL	00:54:10,989	00:54:14,349	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	outreach these are complicated issues in
EDL	00:54:14,349	00:54:16,900	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	which in American European dialogue is
EDL	00:54:16,900	00:54:20,140	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	desperately needed but it's difficult to
EDL	00:54:20,140	00:54:21,729	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	conduct it with rather different
EDL	00:54:21,729	00:54:24,640	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	historical visions and in the absence of
EDL	00:54:24,640	00:54:27,460	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	European leadership that makes the
EDL	00:54:27,460	00:54:31,269	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	possibility of a drift apart more likely
EDL	00:54:31,269	00:54:33,910	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	thereby further complicating our
EDL	00:54:33,910	00:54:37,479	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	position in the world all of that means
EDL	00:54:37,479	00:54:40,630	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and I concluded this thought is that we
EDL	00:54:40,630	00:54:43,719	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	in the foreseeable future have to face
EDL	00:54:43,719	00:54:45,060	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the fact that our foreign
EDL	00:54:45,060	00:54:47,550	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	policy will have to be capable of
EDL	00:54:47,550	00:54:50,660	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	addressing intelligently the enormous
EDL	00:54:50,660	00:54:54,150	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	complexities of contemporary world it is
EDL	00:54:54,150	00:54:56,340	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	not a world susceptible anymore
EDL	00:54:56,340	00:54:58,850	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	to many key and views of right and wrong
EDL	00:54:58,850	00:55:02,310	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	freedom versus the Talat arianism or of
EDL	00:55:02,310	00:55:05,490	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	total war we in the Soviet Union it is a
EDL	00:55:05,490	00:55:08,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	stirring dynamic complicated and
EDL	00:55:08,610	00:55:11,550	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	unpredictable world which produces
EDL	00:55:11,550	00:55:13,920	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	objective threats to our way of life and
EDL	00:55:13,920	00:55:17,250	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	fears and insecurities and in the
EDL	00:55:17,250	00:55:20,550	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	democracies such as ours pervasive fear
EDL	00:55:20,550	00:55:23,670	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	is the greatest impediment to an
EDL	00:55:23,670	00:55:26,430	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	intelligent policy because it drives the
EDL	00:55:26,430	00:55:29,070	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	country into simplistic directions then
EDL	00:55:29,070	00:55:32,190	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	we seen this at work today America we're
EDL	00:55:32,190	00:55:34,110	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	having an increasingly polarized
EDL	00:55:34,110	00:55:37,470	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	dialogue about foreign policy we have
EDL	00:55:37,470	00:55:39,630	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	increasing difficulties in fashioning a
EDL	00:55:39,630	00:55:43,650	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	bipartisan foreign policy in fact we no
EDL	00:55:43,650	00:55:47,000	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	longer have that bipartisan form of
EDL	00:55:47,000	00:55:49,680	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	bipartisanship and foreign policy has
EDL	00:55:49,680	00:55:52,590	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	now been dead for about 10 years at
EDL	00:55:52,590	00:55:56,100	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	least I think it's death throes
EDL	00:55:56,100	00:55:58,320	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	started immediately in the wake of 9/11
EDL	00:55:58,320	00:56:04,910	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and in the rather extreme and
EDL	00:56:04,910	00:56:08,100	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	black-and-white formulations that the
EDL	00:56:08,100	00:56:10,530	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	preceding administration adopted in
EDL	00:56:10,530	00:56:14,310	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	response to 9/11 not to mention the
EDL	00:56:14,310	00:56:17,220	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	decision to wager unilateral war for
EDL	00:56:17,220	00:56:19,400	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	which there was no international support
EDL	00:56:19,400	00:56:22,200	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and regarding which the American public
EDL	00:56:22,200	00:56:25,830	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	was divided and regarding which it was
EDL	00:56:25,830	00:56:29,250	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	badly misled on the fundamental reasons
EDL	00:56:29,250	00:56:32,640	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	for the war so today bipartisanship
EDL	00:56:32,640	00:56:35,040	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	doesn't exist at a time when it is
EDL	00:56:35,040	00:56:37,040	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	needed more than ever before
EDL	00:56:37,040	00:56:40,040	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	because on the bipartisanship and
EDL	00:56:40,040	00:56:42,770	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	for this country a foreign pause in the
EDL	00:56:42,770	00:56:46,580	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	country can indoors and the United
EDL	00:56:46,580	00:56:49,460	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	States as a power can prosecute that is
EDL	00:56:49,460	00:56:51,310	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	what makes this extremely difficult
EDL	00:56:51,310	00:56:53,900	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	today to deal with foreign policy
EDL	00:56:53,900	00:56:57,020	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	intelligently and beyond that of course
EDL	00:56:57,020	00:56:59,950	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	there is the enormous domestic agenda
EDL	00:56:59,950	00:57:03,770	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	which has piled up in part because of
EDL	00:57:03,770	00:57:06,140	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the enormous costs of our global
EDL	00:57:06,140	00:57:09,530	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	involvement which we couldn't avoid but
EDL	00:57:09,530	00:57:11,720	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	which has contributed to mortgaging some
EDL	00:57:11,720	00:57:13,640	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	aspects of our future to our
EDL	00:57:13,640	00:57:18,080	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	indebtedness humility that calls for a
EDL	00:57:18,080	00:57:20,270	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	response in which the public becomes
EDL	00:57:20,270	00:57:23,710	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	increasingly aware of what is going on
EDL	00:57:23,710	00:57:26,480	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the role of the president in educating
EDL	00:57:26,480	00:57:28,120	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the public should not be underestimated
EDL	00:57:28,120	00:57:30,650	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	it's probably more important today than
EDL	00:57:30,650	00:57:33,500	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	ever before because it was easier to
EDL	00:57:33,500	00:57:36,530	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	mobilize national resistance after Pearl
EDL	00:57:36,530	00:57:39,010	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Harbor it was easier to mobilize
EDL	00:57:39,010	00:57:41,540	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	national commitment because of the
EDL	00:57:41,540	00:57:45,590	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	dangers of a nuclear war today informing
EDL	00:57:45,590	00:57:47,480	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the public what is needed what is the
EDL	00:57:47,480	00:57:49,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	balance between an intelligent domestic
EDL	00:57:49,610	00:57:52,910	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	policy and foreign policy is enormously
EDL	00:57:52,910	00:57:56,030	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	complicated on many dimensions and hence

EDL	00:57:56,030	00:57:59,390	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	we all have an obligation to try to
EDL	00:57:59,390	00:58:01,400	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	generate in this country a serious
EDL	00:58:01,400	00:58:04,010	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	discussion of the issues and of course
EDL	00:58:04,010	00:58:05,840	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the role of institutions such as yours
EDL	00:58:05,840	00:58:08,690	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the royal universities is also the
EDL	00:58:08,690	00:58:11,570	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	enormous importance this is a task that
EDL	00:58:11,570	00:58:15,320	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	engages all of us it is a task on which
EDL	00:58:15,320	00:58:18,140	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	quite literally America's role and place
EDL	00:58:18,140	00:58:20,810	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	in the world in the next 20 years is
EDL	00:58:20,810	00:58:23,860	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	totally dependent
EDL	00:58:23,860	00:58:41,210	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	[ SPACE 17.3 secs ]
EDL	00:58:41,210	00:58:43,270	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	you

EDL	00:26:21,583	00:26:22,833	| https://www.bilibili.com/video/BV128411G7Xw/ |	1.25s.

EDL	00:00:00,417	00:00:00,417	| https://www.bilibili.com/video/BV128411G7Xw/ |	0.00s.
EDL	00:00:06,500	00:00:09,541	| https://www.bilibili.com/video/BV128411G7Xw/ |	3.04s. 
